,age,country,gdp_for_year ($),population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
7488,35-54 years,Lithuania,10120274493.0,440546,255.6,male,144.59,637,1691.0,1997
7489,55-74 years,Lithuania,10120274493.0,277983,255.6,male,105.76,294,1691.0,1997
7490,25-34 years,Lithuania,10120274493.0,272292,255.6,male,84.84,231,1691.0,1997
7491,75+ years,Lithuania,10120274493.0,47892,255.6,male,81.43,39,1691.0,1997
7492,15-24 years,Lithuania,10120274493.0,252818,255.6,male,56.96,144,1691.0,1997
7493,75+ years,Lithuania,10120274493.0,113485,255.6,female,25.55,29,1691.0,1997
7494,55-74 years,Lithuania,10120274493.0,412839,255.6,female,22.77,94,1691.0,1997
7495,35-54 years,Lithuania,10120274493.0,485204,255.6,female,22.46,109,1691.0,1997
7496,25-34 years,Lithuania,10120274493.0,266372,255.6,female,11.64,31,1691.0,1997
7497,15-24 years,Lithuania,10120274493.0,247246,255.6,female,6.88,17,1691.0,1997
7498,5-14 years,Lithuania,10120274493.0,268373,255.6,female,1.49,4,1691.0,1997
7499,5-14 years,Lithuania,10120274493.0,279223,255.6,male,1.07,3,1691.0,1997
7500,35-54 years,Lithuania,11240360898.0,442825,301.9,male,125.78,557,1691.0,1998
7501,55-74 years,Lithuania,11240360898.0,278617,301.9,male,123.83,345,1691.0,1998
7502,75+ years,Lithuania,11240360898.0,49012,301.9,male,95.89,47,1691.0,1998
7503,25-34 years,Lithuania,11240360898.0,265304,301.9,male,83.68,222,1691.0,1998
7504,15-24 years,Lithuania,11240360898.0,250687,301.9,male,44.68,112,1691.0,1998
7505,75+ years,Lithuania,11240360898.0,117165,301.9,female,34.14,40,1691.0,1998
7506,35-54 years,Lithuania,11240360898.0,486222,301.9,female,22.01,107,1691.0,1998
7507,55-74 years,Lithuania,11240360898.0,412652,301.9,female,19.39,80,1691.0,1998
7508,15-24 years,Lithuania,11240360898.0,244923,301.9,female,8.98,22,1691.0,1998
7509,25-34 years,Lithuania,11240360898.0,261722,301.9,female,6.88,18,1691.0,1998
7510,5-14 years,Lithuania,11240360898.0,276408,301.9,male,0.72,2,1691.0,1998
7511,5-14 years,Lithuania,11240360898.0,265436,301.9,female,0.38,1,1691.0,1998
7512,35-54 years,Lithuania,10972878636.0,446764,304.8,male,132.51,592,1691.0,1999
7513,55-74 years,Lithuania,10972878636.0,277228,304.8,male,102.44,284,1691.0,1999
7514,75+ years,Lithuania,10972878636.0,50173,304.8,male,95.67,48,1691.0,1999
7515,25-34 years,Lithuania,10972878636.0,257244,304.8,male,87.08,224,1691.0,1999
7516,15-24 years,Lithuania,10972878636.0,251394,304.8,male,51.31,129,1691.0,1999
7517,75+ years,Lithuania,10972878636.0,121573,304.8,female,30.43,37,1691.0,1999
7518,55-74 years,Lithuania,10972878636.0,409039,304.8,female,20.54,84,1691.0,1999
7519,35-54 years,Lithuania,10972878636.0,489403,304.8,female,19.82,97,1691.0,1999
7520,15-24 years,Lithuania,10972878636.0,244706,304.8,female,9.81,24,1691.0,1999
7521,25-34 years,Lithuania,10972878636.0,256587,304.8,female,8.57,22,1691.0,1999
7522,5-14 years,Lithuania,10972878636.0,270111,304.8,male,2.96,8,1691.0,1999
7523,5-14 years,Lithuania,10972878636.0,259230,304.8,female,0.39,1,1691.0,1999
7524,35-54 years,Lithuania,11539211480.0,451103,259.7,male,131.9,595,1691.0,2000
7525,55-74 years,Lithuania,11539211480.0,276055,259.7,male,117.37,324,1691.0,2000
7526,25-34 years,Lithuania,11539211480.0,249865,259.7,male,88.45,221,1691.0,2000
7527,75+ years,Lithuania,11539211480.0,50557,259.7,male,79.12,40,1691.0,2000
7528,15-24 years,Lithuania,11539211480.0,252489,259.7,male,51.88,131,1691.0,2000
7529,75+ years,Lithuania,11539211480.0,124608,259.7,female,28.89,36,1691.0,2000
7530,55-74 years,Lithuania,11539211480.0,405061,259.7,female,24.93,101,1691.0,2000
7531,35-54 years,Lithuania,11539211480.0,493992,259.7,female,24.49,121,1691.0,2000
7532,25-34 years,Lithuania,11539211480.0,252324,259.7,female,12.29,31,1691.0,2000
7533,15-24 years,Lithuania,11539211480.0,245035,259.7,female,10.2,25,1691.0,2000
7534,5-14 years,Lithuania,11539211480.0,262637,259.7,male,2.28,6,1691.0,2000
7535,5-14 years,Lithuania,11539211480.0,251399,259.7,female,0.0,0,1691.0,2000
7536,35-54 years,Lithuania,12252498921.0,453841,254.8,male,123.17,559,1691.0,2001
7537,55-74 years,Lithuania,12252498921.0,276422,254.8,male,116.49,322,1691.0,2001
7538,75+ years,Lithuania,12252498921.0,51713,254.8,male,110.22,57,1691.0,2001
7539,25-34 years,Lithuania,12252498921.0,243174,254.8,male,78.13,190,1691.0,2001
7540,15-24 years,Lithuania,12252498921.0,253439,254.8,male,46.95,119,1691.0,2001
7541,75+ years,Lithuania,12252498921.0,128791,254.8,female,31.06,40,1691.0,2001
7542,35-54 years,Lithuania,12252498921.0,496684,254.8,female,22.75,113,1691.0,2001
7543,55-74 years,Lithuania,12252498921.0,402028,254.8,female,21.64,87,1691.0,2001
7544,25-34 years,Lithuania,12252498921.0,247712,254.8,female,7.67,19,1691.0,2001
7545,15-24 years,Lithuania,12252498921.0,245848,254.8,female,7.32,18,1691.0,2001
7546,5-14 years,Lithuania,12252498921.0,252622,254.8,male,3.17,8,1691.0,2001
7547,5-14 years,Lithuania,12252498921.0,241864,254.8,female,0.41,1,1691.0,2001
7548,35-54 years,Lithuania,14278357284.0,456468,277.6,male,134.29,613,1691.0,2002
7549,55-74 years,Lithuania,14278357284.0,275961,277.6,male,103.28,285,1691.0,2002
7550,75+ years,Lithuania,14278357284.0,54325,277.6,male,86.52,47,1691.0,2002
7551,25-34 years,Lithuania,14278357284.0,237814,277.6,male,85.78,204,1691.0,2002
7552,15-24 years,Lithuania,14278357284.0,255044,277.6,male,61.17,156,1691.0,2002
7553,75+ years,Lithuania,14278357284.0,135785,277.6,female,28.72,39,1691.0,2002
7554,55-74 years,Lithuania,14278357284.0,399066,277.6,female,21.3,85,1691.0,2002
7555,35-54 years,Lithuania,14278357284.0,498421,277.6,female,14.85,74,1691.0,2002
7556,25-34 years,Lithuania,14278357284.0,242244,277.6,female,11.56,28,1691.0,2002
7557,15-24 years,Lithuania,14278357284.0,247514,277.6,female,6.06,15,1691.0,2002
7558,5-14 years,Lithuania,14278357284.0,240849,277.6,male,1.66,4,1691.0,2002
7559,5-14 years,Lithuania,14278357284.0,230997,277.6,female,0.43,1,1691.0,2002
7560,35-54 years,Lithuania,18802576988.0,458658,351.4,male,115.34,529,1691.0,2003
7561,55-74 years,Lithuania,18802576988.0,274066,351.4,male,105.08,288,1691.0,2003
7562,75+ years,Lithuania,18802576988.0,57169,351.4,male,92.71,53,1691.0,2003
7563,25-34 years,Lithuania,18802576988.0,233362,351.4,male,87.85,205,1691.0,2003
7564,15-24 years,Lithuania,18802576988.0,255707,351.4,male,47.71,122,1691.0,2003
7565,75+ years,Lithuania,18802576988.0,143383,351.4,female,25.11,36,1691.0,2003
7566,35-54 years,Lithuania,18802576988.0,499080,351.4,female,22.24,111,1691.0,2003
7567,55-74 years,Lithuania,18802576988.0,396850,351.4,female,18.14,72,1691.0,2003
7568,25-34 years,Lithuania,18802576988.0,237053,351.4,female,10.12,24,1691.0,2003
7569,15-24 years,Lithuania,18802576988.0,247710,351.4,female,4.44,11,1691.0,2003
7570,5-14 years,Lithuania,18802576988.0,220424,351.4,female,0.91,2,1691.0,2003
7571,5-14 years,Lithuania,18802576988.0,230665,351.4,male,0.87,2,1691.0,2003
7572,35-54 years,Lithuania,22649930576.0,457735,414.1,male,107.27,491,1691.0,2004
7573,55-74 years,Lithuania,22649930576.0,272871,414.1,male,99.31,271,1691.0,2004
7574,25-34 years,Lithuania,22649930576.0,227897,414.1,male,84.69,193,1691.0,2004
7575,75+ years,Lithuania,22649930576.0,60017,414.1,male,79.98,48,1691.0,2004
7576,15-24 years,Lithuania,22649930576.0,254022,414.1,male,45.27,115,1691.0,2004
7577,75+ years,Lithuania,22649930576.0,150000,414.1,female,27.33,41,1691.0,2004
7578,35-54 years,Lithuania,22649930576.0,496461,414.1,female,19.74,98,1691.0,2004
7579,55-74 years,Lithuania,22649930576.0,395331,414.1,female,18.47,73,1691.0,2004
7580,25-34 years,Lithuania,22649930576.0,231241,414.1,female,10.38,24,1691.0,2004
7581,15-24 years,Lithuania,22649930576.0,245226,414.1,female,7.75,19,1691.0,2004
7582,5-14 years,Lithuania,22649930576.0,221380,414.1,male,2.71,6,1691.0,2004
7583,5-14 years,Lithuania,22649930576.0,210788,414.1,female,0.47,1,1691.0,2004
7584,55-74 years,Lithuania,26125575942.0,271641,459.8,male,106.39,289,1691.0,2005
7585,35-54 years,Lithuania,26125575942.0,453800,459.8,male,103.35,469,1691.0,2005
7586,75+ years,Lithuania,26125575942.0,62849,459.8,male,82.74,52,1691.0,2005
7587,25-34 years,Lithuania,26125575942.0,221170,459.8,male,77.77,172,1691.0,2005
7588,15-24 years,Lithuania,26125575942.0,249053,459.8,male,40.15,100,1691.0,2005
7589,75+ years,Lithuania,26125575942.0,154994,459.8,female,21.94,34,1691.0,2005
7590,55-74 years,Lithuania,26125575942.0,393282,459.8,female,21.87,86,1691.0,2005
7591,35-54 years,Lithuania,26125575942.0,492082,459.8,female,17.07,84,1691.0,2005
7592,25-34 years,Lithuania,26125575942.0,223982,459.8,female,8.48,19,1691.0,2005
7593,15-24 years,Lithuania,26125575942.0,240386,459.8,female,4.58,11,1691.0,2005
7594,5-14 years,Lithuania,26125575942.0,211022,459.8,male,0.95,2,1691.0,2005
7595,5-14 years,Lithuania,26125575942.0,200467,459.8,female,0.5,1,1691.0,2005
7596,55-74 years,Lithuania,30216060233.0,269578,543.9,male,88.29,238,1691.0,2006
7597,35-54 years,Lithuania,30216060233.0,450132,543.9,male,81.31,366,1691.0,2006
7598,75+ years,Lithuania,30216060233.0,65428,543.9,male,77.95,51,1691.0,2006
7599,25-34 years,Lithuania,30216060233.0,214726,543.9,male,44.71,96,1691.0,2006
7600,15-24 years,Lithuania,30216060233.0,244528,543.9,male,39.67,97,1691.0,2006
7601,75+ years,Lithuania,30216060233.0,159540,543.9,female,23.19,37,1691.0,2006
7602,55-74 years,Lithuania,30216060233.0,390589,543.9,female,15.11,59,1691.0,2006
7603,35-54 years,Lithuania,30216060233.0,488597,543.9,female,14.33,70,1691.0,2006
7604,25-34 years,Lithuania,30216060233.0,217069,543.9,female,8.75,19,1691.0,2006
7605,15-24 years,Lithuania,30216060233.0,236885,543.9,female,4.22,10,1691.0,2006
7606,5-14 years,Lithuania,30216060233.0,199438,543.9,male,2.51,5,1691.0,2006
7607,5-14 years,Lithuania,30216060233.0,189257,543.9,female,0.53,1,1691.0,2006
7608,55-74 years,Lithuania,39738180077.0,267333,715.4,male,82.29,220,1691.0,2007
7609,75+ years,Lithuania,39738180077.0,67551,715.4,male,75.5,51,1691.0,2007
7610,35-54 years,Lithuania,39738180077.0,447405,715.4,male,72.86,326,1691.0,2007
7611,25-34 years,Lithuania,39738180077.0,210164,715.4,male,69.47,146,1691.0,2007
7612,15-24 years,Lithuania,39738180077.0,243589,715.4,male,41.46,101,1691.0,2007
7613,75+ years,Lithuania,39738180077.0,164150,715.4,female,24.37,40,1691.0,2007
7614,35-54 years,Lithuania,39738180077.0,485943,715.4,female,12.35,60,1691.0,2007
7615,55-74 years,Lithuania,39738180077.0,387684,715.4,female,11.87,46,1691.0,2007
7616,25-34 years,Lithuania,39738180077.0,212154,715.4,female,8.01,17,1691.0,2007
7617,15-24 years,Lithuania,39738180077.0,236177,715.4,female,4.23,10,1691.0,2007
7618,5-14 years,Lithuania,39738180077.0,177982,715.4,female,2.25,4,1691.0,2007
7619,5-14 years,Lithuania,39738180077.0,187735,715.4,male,2.13,4,1691.0,2007
7620,35-54 years,Lithuania,47850551149.0,444829,916.6,male,90.15,401,1691.0,2008
7621,75+ years,Lithuania,47850551149.0,69533,916.6,male,80.54,56,1691.0,2008
7622,25-34 years,Lithuania,47850551149.0,207780,916.6,male,74.6,155,1691.0,2008
7623,55-74 years,Lithuania,47850551149.0,264954,916.6,male,71.71,190,1691.0,2008
7624,15-24 years,Lithuania,47850551149.0,242106,916.6,male,47.09,114,1691.0,2008
7625,75+ years,Lithuania,47850551149.0,168662,916.6,female,21.34,36,1691.0,2008
7626,55-74 years,Lithuania,47850551149.0,384300,916.6,female,15.61,60,1691.0,2008
7627,35-54 years,Lithuania,47850551149.0,483453,916.6,female,13.44,65,1691.0,2008
7628,15-24 years,Lithuania,47850551149.0,234198,916.6,female,7.26,17,1691.0,2008
7629,25-34 years,Lithuania,47850551149.0,208792,916.6,female,7.18,15,1691.0,2008
7630,5-14 years,Lithuania,47850551149.0,177345,916.6,male,1.13,2,1691.0,2008
7631,5-14 years,Lithuania,47850551149.0,167804,916.6,female,0.0,0,1691.0,2008
7632,35-54 years,Lithuania,37440673478.0,440281,830.6,male,97.21,428,1691.0,2009
7633,55-74 years,Lithuania,37440673478.0,263507,830.6,male,90.7,239,1691.0,2009
7634,75+ years,Lithuania,37440673478.0,71090,830.6,male,80.18,57,1691.0,2009
7635,25-34 years,Lithuania,37440673478.0,205749,830.6,male,56.38,116,1691.0,2009
7636,15-24 years,Lithuania,37440673478.0,237032,830.6,male,45.99,109,1691.0,2009
7637,75+ years,Lithuania,37440673478.0,172277,830.6,female,23.22,40,1691.0,2009
7638,35-54 years,Lithuania,37440673478.0,480247,830.6,female,13.53,65,1691.0,2009
7639,55-74 years,Lithuania,37440673478.0,381948,830.6,female,12.57,48,1691.0,2009
7640,25-34 years,Lithuania,37440673478.0,205781,830.6,female,7.29,15,1691.0,2009
7641,15-24 years,Lithuania,37440673478.0,229147,830.6,female,6.98,16,1691.0,2009
7642,5-14 years,Lithuania,37440673478.0,169250,830.6,male,1.77,3,1691.0,2009
7643,5-14 years,Lithuania,37440673478.0,160188,830.6,female,1.25,2,1691.0,2009
7644,55-74 years,Lithuania,37120517694.0,262907,763.3,male,83.3,219,1691.0,2010
7645,35-54 years,Lithuania,37120517694.0,430396,763.3,male,82.95,357,1691.0,2010
7646,75+ years,Lithuania,37120517694.0,72479,763.3,male,67.61,49,1691.0,2010
7647,25-34 years,Lithuania,37120517694.0,198028,763.3,male,55.55,110,1691.0,2010
7648,15-24 years,Lithuania,37120517694.0,227810,763.3,male,40.82,93,1691.0,2010
7649,75+ years,Lithuania,37120517694.0,175611,763.3,female,23.35,41,1691.0,2010
7650,35-54 years,Lithuania,37120517694.0,471491,763.3,female,15.27,72,1691.0,2010
7651,55-74 years,Lithuania,37120517694.0,380465,763.3,female,13.14,50,1691.0,2010
7652,15-24 years,Lithuania,37120517694.0,218961,763.3,female,6.39,14,1691.0,2010
7653,25-34 years,Lithuania,37120517694.0,196906,763.3,female,5.59,11,1691.0,2010
7654,5-14 years,Lithuania,37120517694.0,153084,763.3,female,0.65,1,1691.0,2010
7655,5-14 years,Lithuania,37120517694.0,161599,763.3,male,0.62,1,1691.0,2010
7656,35-54 years,Lithuania,43476873413.0,420391,826.7,male,83.02,349,1691.0,2011
7657,55-74 years,Lithuania,43476873413.0,262391,826.7,male,81.18,213,1691.0,2011
7658,75+ years,Lithuania,43476873413.0,74328,826.7,male,75.34,56,1691.0,2011
7659,25-34 years,Lithuania,43476873413.0,189937,826.7,male,65.28,124,1691.0,2011
7660,15-24 years,Lithuania,43476873413.0,217769,826.7,male,33.98,74,1691.0,2011
7661,75+ years,Lithuania,43476873413.0,179526,826.7,female,21.17,38,1691.0,2011
7662,55-74 years,Lithuania,43476873413.0,378929,826.7,female,17.95,68,1691.0,2011
7663,35-54 years,Lithuania,43476873413.0,460566,826.7,female,14.55,67,1691.0,2011
7664,25-34 years,Lithuania,43476873413.0,187312,826.7,female,9.08,17,1691.0,2011
7665,15-24 years,Lithuania,43476873413.0,207726,826.7,female,4.81,10,1691.0,2011
7666,5-14 years,Lithuania,43476873413.0,146411,826.7,female,0.68,1,1691.0,2011
7667,5-14 years,Lithuania,43476873413.0,154519,826.7,male,0.65,1,1691.0,2011
7668,35-54 years,Lithuania,42848195256.0,413107,785.3,male,77.7,321,1691.0,2012
7669,55-74 years,Lithuania,42848195256.0,263194,785.3,male,74.09,195,1691.0,2012
7670,75+ years,Lithuania,42848195256.0,76080,785.3,male,69.66,53,1691.0,2012
7671,25-34 years,Lithuania,42848195256.0,187811,785.3,male,62.3,117,1691.0,2012
7672,15-24 years,Lithuania,42848195256.0,209964,785.3,male,30.48,64,1691.0,2012
7673,75+ years,Lithuania,42848195256.0,183510,785.3,female,20.16,37,1691.0,2012
7674,35-54 years,Lithuania,42848195256.0,451819,785.3,female,16.38,74,1691.0,2012
7675,55-74 years,Lithuania,42848195256.0,378541,785.3,female,11.89,45,1691.0,2012
7676,25-34 years,Lithuania,42848195256.0,183799,785.3,female,5.44,10,1691.0,2012
7677,15-24 years,Lithuania,42848195256.0,199629,785.3,female,4.01,8,1691.0,2012
7678,5-14 years,Lithuania,42848195256.0,149055,785.3,male,2.01,3,1691.0,2012
7679,5-14 years,Lithuania,42848195256.0,141261,785.3,female,0.0,0,1691.0,2012
7680,35-54 years,Lithuania,46417340375.0,405191,855.8,male,94.28,382,1691.0,2013
7681,55-74 years,Lithuania,46417340375.0,265835,855.8,male,83.89,223,1691.0,2013
7682,75+ years,Lithuania,46417340375.0,77510,855.8,male,81.28,63,1691.0,2013
7683,25-34 years,Lithuania,46417340375.0,188010,855.8,male,64.36,121,1691.0,2013
7684,15-24 years,Lithuania,46417340375.0,203647,855.8,male,47.14,96,1691.0,2013
7685,75+ years,Lithuania,46417340375.0,186711,855.8,female,21.42,40,1691.0,2013
7686,35-54 years,Lithuania,46417340375.0,442140,855.8,female,16.96,75,1691.0,2013
7687,25-34 years,Lithuania,46417340375.0,182444,855.8,female,12.06,22,1691.0,2013
7688,55-74 years,Lithuania,46417340375.0,380096,855.8,female,10.79,41,1691.0,2013
7689,15-24 years,Lithuania,46417340375.0,192772,855.8,female,8.82,17,1691.0,2013
7690,5-14 years,Lithuania,46417340375.0,137471,855.8,female,2.18,3,1691.0,2013
7691,5-14 years,Lithuania,46417340375.0,144800,855.8,male,1.38,2,1691.0,2013
7692,75+ years,Lithuania,48516371721.0,78763,897.7,male,91.41,72,1691.0,2014
7693,35-54 years,Lithuania,48516371721.0,396758,897.7,male,77.88,309,1691.0,2014
7694,55-74 years,Lithuania,48516371721.0,269618,897.7,male,75.66,204,1691.0,2014
7695,25-34 years,Lithuania,48516371721.0,189300,897.7,male,49.66,94,1691.0,2014
7696,15-24 years,Lithuania,48516371721.0,197504,897.7,male,44.56,88,1691.0,2014
7697,75+ years,Lithuania,48516371721.0,189437,897.7,female,23.75,45,1691.0,2014
7698,55-74 years,Lithuania,48516371721.0,383128,897.7,female,12.27,47,1691.0,2014
7699,35-54 years,Lithuania,48516371721.0,431495,897.7,female,9.97,43,1691.0,2014
7700,15-24 years,Lithuania,48516371721.0,186406,897.7,female,6.44,12,1691.0,2014
7701,25-34 years,Lithuania,48516371721.0,182183,897.7,female,6.04,11,1691.0,2014
7702,5-14 years,Lithuania,48516371721.0,135051,897.7,female,2.22,3,1691.0,2014
7703,5-14 years,Lithuania,48516371721.0,141934,897.7,male,1.41,2,1691.0,2014
7704,75+ years,Lithuania,41508609233.0,79672,791.6,male,84.09,67,1691.0,2015
7705,55-74 years,Lithuania,41508609233.0,273776,791.6,male,78.9,216,1691.0,2015
7706,35-54 years,Lithuania,41508609233.0,387255,791.6,male,71.01,275,1691.0,2015
7707,25-34 years,Lithuania,41508609233.0,190800,791.6,male,52.94,101,1691.0,2015
7708,15-24 years,Lithuania,41508609233.0,188903,791.6,male,34.94,66,1691.0,2015
7709,75+ years,Lithuania,41508609233.0,191358,791.6,female,19.86,38,1691.0,2015
7710,55-74 years,Lithuania,41508609233.0,386892,791.6,female,14.22,55,1691.0,2015
7711,35-54 years,Lithuania,41508609233.0,419841,791.6,female,10.96,46,1691.0,2015
7712,25-34 years,Lithuania,41508609233.0,182926,791.6,female,9.29,17,1691.0,2015
7713,15-24 years,Lithuania,41508609233.0,178882,791.6,female,5.59,10,1691.0,2015
7714,5-14 years,Lithuania,41508609233.0,133506,791.6,female,2.25,3,1691.0,2015
7715,5-14 years,Lithuania,41508609233.0,140115,791.6,male,1.43,2,1691.0,2015
7716,75+ years,Lithuania,42773029835.0,80426,856.3,male,96.98,78,1691.0,2016
7717,55-74 years,Lithuania,42773029835.0,277763,856.3,male,76.32,212,1691.0,2016
7718,35-54 years,Lithuania,42773029835.0,376689,856.3,male,70.62,266,1691.0,2016
7719,25-34 years,Lithuania,42773029835.0,191346,856.3,male,50.17,96,1691.0,2016
7720,15-24 years,Lithuania,42773029835.0,177888,856.3,male,23.05,41,1691.0,2016
7721,75+ years,Lithuania,42773029835.0,193001,856.3,female,15.03,29,1691.0,2016
7722,55-74 years,Lithuania,42773029835.0,390385,856.3,female,11.53,45,1691.0,2016
7723,35-54 years,Lithuania,42773029835.0,406249,856.3,female,10.09,41,1691.0,2016
7724,25-34 years,Lithuania,42773029835.0,182632,856.3,female,4.38,8,1691.0,2016
7725,15-24 years,Lithuania,42773029835.0,168917,856.3,female,3.55,6,1691.0,2016
7786,35-54 years,Malta,2547163582.0,47400,1522.6,male,8.44,4,3054.0,1990
7787,15-24 years,Malta,2547163582.0,25600,1522.6,male,7.81,2,3054.0,1990
7788,55-74 years,Malta,2547163582.0,25000,1522.6,male,4.0,1,3054.0,1990
7789,25-34 years,Malta,2547163582.0,28600,1522.6,male,3.5,1,3054.0,1990
7790,15-24 years,Malta,2547163582.0,24100,1522.6,female,0.0,0,3054.0,1990
7791,25-34 years,Malta,2547163582.0,27300,1522.6,female,0.0,0,3054.0,1990
7792,35-54 years,Malta,2547163582.0,48900,1522.6,female,0.0,0,3054.0,1990
7793,5-14 years,Malta,2547163582.0,27400,1522.6,female,0.0,0,3054.0,1990
7794,55-74 years,Malta,2547163582.0,30200,1522.6,female,0.0,0,3054.0,1990
7795,75+ years,Malta,2547163582.0,8400,1522.6,female,0.0,0,3054.0,1990
7796,5-14 years,Malta,2547163582.0,28900,1522.6,male,0.0,0,3054.0,1990
7797,75+ years,Malta,2547163582.0,5600,1522.6,male,0.0,0,3054.0,1990
7798,15-24 years,Malta,2750041434.0,26100,1522.6,male,11.49,3,3054.0,1991
7799,25-34 years,Malta,2750041434.0,28100,1522.6,male,10.68,3,3054.0,1991
7800,35-54 years,Malta,2750041434.0,48700,1522.6,male,6.16,3,3054.0,1991
7801,35-54 years,Malta,2750041434.0,49800,1522.6,female,2.01,1,3054.0,1991
7802,15-24 years,Malta,2750041434.0,24600,1522.6,female,0.0,0,3054.0,1991
7803,25-34 years,Malta,2750041434.0,26900,1522.6,female,0.0,0,3054.0,1991
7804,5-14 years,Malta,2750041434.0,27300,1522.6,female,0.0,0,3054.0,1991
7805,55-74 years,Malta,2750041434.0,30900,1522.6,female,0.0,0,3054.0,1991
7806,75+ years,Malta,2750041434.0,8500,1522.6,female,0.0,0,3054.0,1991
7807,5-14 years,Malta,2750041434.0,28800,1522.6,male,0.0,0,3054.0,1991
7808,55-74 years,Malta,2750041434.0,25500,1522.6,male,0.0,0,3054.0,1991
