,age,country,gdp_for_year ($),population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
4378,15-24 years,Georgia,15846474596.0,324000.0,431.5,female,1.0,3.0,2046.0,2012.0
4379,55-74 years,Georgia,15846474596.0,469400.0,431.5,female,1.0,3.0,2046.0,2012.0
4380,35-54 years,Georgia,15846474596.0,659300.0,431.5,female,1.0,3.0,2046.0,2012.0
4381,5-14 years,Georgia,15846474596.0,223200.0,431.5,female,1.0,1.0,2046.0,2012.0
4382,25-34 years,Georgia,15846474596.0,344400.0,431.5,female,1.0,1.0,2046.0,2012.0
4383,5-14 years,Georgia,15846474596.0,249100.0,431.5,male,0.0,0.0,2046.0,2012.0
4384,75+ years,Georgia,16140047012.0,109700.0,464.8,male,3.0,25.0,2046.0,2013.0
4385,55-74 years,Georgia,16140047012.0,358600.0,464.8,male,1.0,33.0,2046.0,2013.0
4386,35-54 years,Georgia,16140047012.0,594900.0,464.8,male,1.0,41.0,2046.0,2013.0
4387,25-34 years,Georgia,16140047012.0,348000.0,464.8,male,1.0,20.0,2046.0,2013.0
4388,15-24 years,Georgia,16140047012.0,325300.0,464.8,male,1.0,13.0,2046.0,2013.0
4389,75+ years,Georgia,16140047012.0,201000.0,464.8,female,1.0,4.0,2046.0,2013.0
4390,55-74 years,Georgia,16140047012.0,471700.0,464.8,female,1.0,8.0,2046.0,2013.0
4391,35-54 years,Georgia,16140047012.0,655700.0,464.8,female,1.0,7.0,2046.0,2013.0
4392,5-14 years,Georgia,16140047012.0,249800.0,464.8,male,1.0,2.0,2046.0,2013.0
4393,15-24 years,Georgia,16140047012.0,310500.0,464.8,female,1.0,2.0,2046.0,2013.0
4394,5-14 years,Georgia,16140047012.0,221800.0,464.8,female,1.0,1.0,2046.0,2013.0
4395,25-34 years,Georgia,16140047012.0,345600.0,464.8,female,1.0,1.0,2046.0,2013.0
4396,75+ years,Georgia,16509305828.0,92600.0,463.3,male,3.0,22.0,2046.0,2014.0
4397,55-74 years,Georgia,16509305828.0,298900.0,463.3,male,2.0,58.0,2046.0,2014.0
4398,35-54 years,Georgia,16509305828.0,491300.0,463.3,male,2.0,53.0,2046.0,2014.0
4399,55-74 years,Georgia,16509305828.0,392200.0,463.3,female,1.0,18.0,2046.0,2014.0
4400,15-24 years,Georgia,16509305828.0,264500.0,463.3,male,1.0,12.0,2046.0,2014.0
4401,25-34 years,Georgia,16509305828.0,288500.0,463.3,male,1.0,13.0,2046.0,2014.0
4402,75+ years,Georgia,16509305828.0,169900.0,463.3,female,1.0,5.0,2046.0,2014.0
4403,15-24 years,Georgia,16509305828.0,251400.0,463.3,female,1.0,5.0,2046.0,2014.0
4404,25-34 years,Georgia,16509305828.0,286500.0,463.3,female,1.0,3.0,2046.0,2014.0
4405,35-54 years,Georgia,16509305828.0,542700.0,463.3,female,1.0,5.0,2046.0,2014.0
4406,5-14 years,Georgia,16509305828.0,183700.0,463.3,female,0.0,0.0,2046.0,2014.0
4407,5-14 years,Georgia,16509305828.0,208400.0,463.3,male,0.0,0.0,2046.0,2014.0
4408,75+ years,Georgia,13993546732.0,87600.0,396.8,male,4.0,27.0,2046.0,2015.0
4409,75+ years,Georgia,13993546732.0,166300.0,396.8,female,2.0,20.0,2046.0,2015.0
4410,55-74 years,Georgia,13993546732.0,320200.0,396.8,male,2.0,34.0,2046.0,2015.0
4411,35-54 years,Georgia,13993546732.0,480200.0,396.8,male,1.0,46.0,2046.0,2015.0
4412,25-34 years,Georgia,13993546732.0,271700.0,396.8,male,1.0,19.0,2046.0,2015.0
4413,15-24 years,Georgia,13993546732.0,247800.0,396.8,male,1.0,17.0,2046.0,2015.0
4414,55-74 years,Georgia,13993546732.0,420700.0,396.8,female,1.0,13.0,2046.0,2015.0
4415,25-34 years,Georgia,13993546732.0,272100.0,396.8,female,1.0,5.0,2046.0,2015.0
4416,35-54 years,Georgia,13993546732.0,517700.0,396.8,female,1.0,8.0,2046.0,2015.0
4417,15-24 years,Georgia,13993546732.0,230200.0,396.8,female,1.0,2.0,2046.0,2015.0
4418,5-14 years,Georgia,13993546732.0,234300.0,396.8,male,1.0,1.0,2046.0,2015.0
4419,5-14 years,Georgia,13993546732.0,209600.0,396.8,female,0.0,0.0,2046.0,2015.0
4420,75+ years,Germany,1760000000000.0,1717700.0,2190.9,male,9.0,1516.0,1644.0,1990.0
4421,55-74 years,Germany,1760000000000.0,6593100.0,2190.9,male,4.0,2406.0,1644.0,1990.0
4422,35-54 years,Germany,1760000000000.0,11127100.0,2190.9,male,3.0,3302.0,1644.0,1990.0
4423,75+ years,Germany,1760000000000.0,3978800.0,2190.9,female,3.0,1174.0,1644.0,1990.0
4424,25-34 years,Germany,1760000000000.0,6721200.0,2190.9,male,3.0,1488.0,1644.0,1990.0
4425,55-74 years,Germany,1760000000000.0,8537700.0,2190.9,female,2.0,1417.0,1644.0,1990.0
4426,15-24 years,Germany,1760000000000.0,5565400.0,2190.9,male,2.0,800.0,1644.0,1990.0
4427,35-54 years,Germany,1760000000000.0,10742900.0,2190.9,female,2.0,1128.0,1644.0,1990.0
4428,25-34 years,Germany,1760000000000.0,6328000.0,2190.9,female,1.0,434.0,1644.0,1990.0
4429,15-24 years,Germany,1760000000000.0,5288600.0,2190.9,female,1.0,228.0,1644.0,1990.0
4430,5-14 years,Germany,1760000000000.0,4290400.0,2190.9,male,1.0,22.0,1644.0,1990.0
4431,5-14 years,Germany,1760000000000.0,4067900.0,2190.9,female,1.0,9.0,1644.0,1990.0
4432,75+ years,Germany,1860000000000.0,1660100.0,2190.9,male,9.0,1459.0,1644.0,1991.0
4433,55-74 years,Germany,1860000000000.0,6843000.0,2190.9,male,4.0,2445.0,1644.0,1991.0
4434,35-54 years,Germany,1860000000000.0,11178200.0,2190.9,male,4.0,3427.0,1644.0,1991.0
4435,75+ years,Germany,1860000000000.0,3906500.0,2190.9,female,3.0,1153.0,1644.0,1991.0
4436,25-34 years,Germany,1860000000000.0,6923800.0,2190.9,male,3.0,1523.0,1644.0,1991.0
4437,55-74 years,Germany,1860000000000.0,8711800.0,2190.9,female,2.0,1400.0,1644.0,1991.0
4438,15-24 years,Germany,1860000000000.0,5374900.0,2190.9,male,2.0,775.0,1644.0,1991.0
4439,35-54 years,Germany,1860000000000.0,10784200.0,2190.9,female,2.0,1200.0,1644.0,1991.0
4440,25-34 years,Germany,1860000000000.0,6488800.0,2190.9,female,1.0,411.0,1644.0,1991.0
4441,15-24 years,Germany,1860000000000.0,5100000.0,2190.9,female,1.0,185.0,1644.0,1991.0
4442,5-14 years,Germany,1860000000000.0,4374100.0,2190.9,male,1.0,27.0,1644.0,1991.0
4443,5-14 years,Germany,1860000000000.0,4150500.0,2190.9,female,1.0,5.0,1644.0,1991.0
4444,75+ years,Germany,2120000000000.0,1587600.0,2539.2,male,9.0,1395.0,1644.0,1992.0
4445,55-74 years,Germany,2120000000000.0,7149100.0,2539.2,male,4.0,2405.0,1644.0,1992.0
4446,75+ years,Germany,2120000000000.0,3796100.0,2539.2,female,3.0,1105.0,1644.0,1992.0
4447,35-54 years,Germany,2120000000000.0,11253500.0,2539.2,male,3.0,3250.0,1644.0,1992.0
4448,25-34 years,Germany,2120000000000.0,7109900.0,2539.2,male,3.0,1576.0,1644.0,1992.0
4449,55-74 years,Germany,2120000000000.0,8957600.0,2539.2,female,2.0,1375.0,1644.0,1992.0
4450,15-24 years,Germany,2120000000000.0,5203300.0,2539.2,male,2.0,674.0,1644.0,1992.0
4451,35-54 years,Germany,2120000000000.0,10830700.0,2539.2,female,2.0,1093.0,1644.0,1992.0
4452,25-34 years,Germany,2120000000000.0,6626000.0,2539.2,female,1.0,384.0,1644.0,1992.0
4453,15-24 years,Germany,2120000000000.0,4914400.0,2539.2,female,1.0,163.0,1644.0,1992.0
4454,5-14 years,Germany,2120000000000.0,4466700.0,2539.2,male,1.0,26.0,1644.0,1992.0
4455,5-14 years,Germany,2120000000000.0,4236800.0,2539.2,female,1.0,12.0,1644.0,1992.0
4456,75+ years,Germany,2070000000000.0,1519500.0,2397.3,male,9.0,1296.0,1644.0,1993.0
4457,55-74 years,Germany,2070000000000.0,7481800.0,2397.3,male,4.0,2485.0,1644.0,1993.0
4458,35-54 years,Germany,2070000000000.0,11313100.0,2397.3,male,3.0,3033.0,1644.0,1993.0
4459,75+ years,Germany,2070000000000.0,3684600.0,2397.3,female,3.0,884.0,1644.0,1993.0
4460,25-34 years,Germany,2070000000000.0,7256700.0,2397.3,male,3.0,1467.0,1644.0,1993.0
4461,55-74 years,Germany,2070000000000.0,9235200.0,2397.3,female,2.0,1296.0,1644.0,1993.0
4462,15-24 years,Germany,2070000000000.0,5047700.0,2397.3,male,2.0,632.0,1644.0,1993.0
4463,35-54 years,Germany,2070000000000.0,10876700.0,2397.3,female,1.0,1009.0,1644.0,1993.0
4464,25-34 years,Germany,2070000000000.0,6736600.0,2397.3,female,1.0,371.0,1644.0,1993.0
4465,15-24 years,Germany,2070000000000.0,4748600.0,2397.3,female,1.0,157.0,1644.0,1993.0
4466,5-14 years,Germany,2070000000000.0,4564700.0,2397.3,male,1.0,47.0,1644.0,1993.0
4467,5-14 years,Germany,2070000000000.0,4328200.0,2397.3,female,1.0,13.0,1644.0,1993.0
4468,75+ years,Germany,2210000000000.0,1482300.0,2492.8,male,9.0,1196.0,1644.0,1994.0
4469,55-74 years,Germany,2210000000000.0,7799100.0,2492.8,male,4.0,2527.0,1644.0,1994.0
4470,35-54 years,Germany,2210000000000.0,11313100.0,2492.8,male,3.0,3154.0,1644.0,1994.0
4471,75+ years,Germany,2210000000000.0,3631600.0,2492.8,female,3.0,819.0,1644.0,1994.0
4472,25-34 years,Germany,2210000000000.0,7293700.0,2492.8,male,3.0,1541.0,1644.0,1994.0
4473,15-24 years,Germany,2210000000000.0,4865000.0,2492.8,male,2.0,682.0,1644.0,1994.0
4474,55-74 years,Germany,2210000000000.0,9477200.0,2492.8,female,2.0,1261.0,1644.0,1994.0
4475,35-54 years,Germany,2210000000000.0,10893100.0,2492.8,female,1.0,971.0,1644.0,1994.0
4476,25-34 years,Germany,2210000000000.0,6777700.0,2492.8,female,1.0,350.0,1644.0,1994.0
4477,15-24 years,Germany,2210000000000.0,4591200.0,2492.8,female,1.0,170.0,1644.0,1994.0
4478,5-14 years,Germany,2210000000000.0,4637800.0,2492.8,male,1.0,30.0,1644.0,1994.0
4479,5-14 years,Germany,2210000000000.0,4401600.0,2492.8,female,1.0,17.0,1644.0,1994.0
4480,75+ years,Germany,2590000000000.0,1506200.0,2838.2,male,9.0,1254.0,1644.0,1995.0
4481,55-74 years,Germany,2590000000000.0,8085300.0,2838.2,male,4.0,2597.0,1644.0,1995.0
4482,35-54 years,Germany,2590000000000.0,11336900.0,2838.2,male,3.0,3251.0,1644.0,1995.0
4483,75+ years,Germany,2590000000000.0,3692800.0,2838.2,female,3.0,884.0,1644.0,1995.0
4484,25-34 years,Germany,2590000000000.0,7257600.0,2838.2,male,3.0,1452.0,1644.0,1995.0
4485,15-24 years,Germany,2590000000000.0,4738700.0,2838.2,male,2.0,630.0,1644.0,1995.0
4486,55-74 years,Germany,2590000000000.0,9630800.0,2838.2,female,2.0,1266.0,1644.0,1995.0
4487,35-54 years,Germany,2590000000000.0,10912900.0,2838.2,female,1.0,983.0,1644.0,1995.0
4488,25-34 years,Germany,2590000000000.0,6749100.0,2838.2,female,1.0,343.0,1644.0,1995.0
4489,15-24 years,Germany,2590000000000.0,4487000.0,2838.2,female,1.0,176.0,1644.0,1995.0
4490,5-14 years,Germany,2590000000000.0,4695200.0,2838.2,male,1.0,38.0,1644.0,1995.0
4491,5-14 years,Germany,2590000000000.0,4455000.0,2838.2,female,1.0,14.0,1644.0,1995.0
4492,75+ years,Germany,2500000000000.0,1557200.0,2806.0,male,8.0,1176.0,1644.0,1996.0
4493,55-74 years,Germany,2500000000000.0,8320900.0,2806.0,male,3.0,2463.0,1644.0,1996.0
4494,35-54 years,Germany,2500000000000.0,11396300.0,2806.0,male,3.0,3023.0,1644.0,1996.0
4495,75+ years,Germany,2500000000000.0,3802500.0,2806.0,female,3.0,790.0,1644.0,1996.0
4496,25-34 years,Germany,2500000000000.0,7162600.0,2806.0,male,3.0,1441.0,1644.0,1996.0
4497,55-74 years,Germany,2500000000000.0,9712700.0,2806.0,female,2.0,1249.0,1644.0,1996.0
4498,15-24 years,Germany,2500000000000.0,4670600.0,2806.0,male,2.0,589.0,1644.0,1996.0
4499,35-54 years,Germany,2500000000000.0,10969800.0,2806.0,female,1.0,937.0,1644.0,1996.0
4500,25-34 years,Germany,2500000000000.0,6663000.0,2806.0,female,1.0,351.0,1644.0,1996.0
4501,15-24 years,Germany,2500000000000.0,4430800.0,2806.0,female,1.0,157.0,1644.0,1996.0
4502,5-14 years,Germany,2500000000000.0,4720200.0,2806.0,male,1.0,36.0,1644.0,1996.0
4503,5-14 years,Germany,2500000000000.0,4475900.0,2806.0,female,1.0,13.0,1644.0,1996.0
4504,75+ years,Germany,2220000000000.0,1608200.0,2523.5,male,8.0,1135.0,1644.0,1997.0
4505,55-74 years,Germany,2220000000000.0,8485700.0,2523.5,male,4.0,2550.0,1644.0,1997.0
4506,35-54 years,Germany,2220000000000.0,11528000.0,2523.5,male,3.0,3177.0,1644.0,1997.0
4507,75+ years,Germany,2220000000000.0,3905400.0,2523.5,female,3.0,802.0,1644.0,1997.0
4508,25-34 years,Germany,2220000000000.0,6985900.0,2523.5,male,2.0,1345.0,1644.0,1997.0
4509,15-24 years,Germany,2220000000000.0,4633400.0,2523.5,male,2.0,600.0,1644.0,1997.0
4510,55-74 years,Germany,2220000000000.0,9736500.0,2523.5,female,2.0,1175.0,1644.0,1997.0
4511,35-54 years,Germany,2220000000000.0,11111600.0,2523.5,female,1.0,931.0,1644.0,1997.0
4512,25-34 years,Germany,2220000000000.0,6510000.0,2523.5,female,1.0,363.0,1644.0,1997.0
4513,15-24 years,Germany,2220000000000.0,4408500.0,2523.5,female,1.0,142.0,1644.0,1997.0
4514,5-14 years,Germany,2220000000000.0,4703100.0,2523.5,male,1.0,28.0,1644.0,1997.0
4515,5-14 years,Germany,2220000000000.0,4451600.0,2523.5,female,1.0,8.0,1644.0,1997.0
4516,75+ years,Germany,2240000000000.0,1648000.0,2531.7,male,7.0,1126.0,1644.0,1998.0
4517,55-74 years,Germany,2240000000000.0,8601300.0,2531.7,male,3.0,2542.0,1644.0,1998.0
4518,35-54 years,Germany,2240000000000.0,11704700.0,2531.7,male,3.0,3039.0,1644.0,1998.0
4519,25-34 years,Germany,2240000000000.0,6712100.0,2531.7,male,2.0,1251.0,1644.0,1998.0
4520,75+ years,Germany,2240000000000.0,3977300.0,2531.7,female,2.0,701.0,1644.0,1998.0
4521,15-24 years,Germany,2240000000000.0,4635800.0,2531.7,male,2.0,589.0,1644.0,1998.0
4522,55-74 years,Germany,2240000000000.0,9724400.0,2531.7,female,2.0,1048.0,1644.0,1998.0
4523,35-54 years,Germany,2240000000000.0,11290200.0,2531.7,female,1.0,855.0,1644.0,1998.0
4524,25-34 years,Germany,2240000000000.0,6286800.0,2531.7,female,1.0,298.0,1644.0,1998.0
4525,15-24 years,Germany,2240000000000.0,4413700.0,2531.7,female,1.0,155.0,1644.0,1998.0
4526,5-14 years,Germany,2240000000000.0,4658200.0,2531.7,male,1.0,34.0,1644.0,1998.0
4527,5-14 years,Germany,2240000000000.0,4418600.0,2531.7,female,1.0,16.0,1644.0,1998.0
4528,75+ years,Germany,2200000000000.0,1684700.0,2454.3,male,7.0,1045.0,1644.0,1999.0
4529,55-74 years,Germany,2200000000000.0,8721900.0,2454.3,male,3.0,2421.0,1644.0,1999.0
4530,35-54 years,Germany,2200000000000.0,11918600.0,2454.3,male,3.0,2863.0,1644.0,1999.0
4531,75+ years,Germany,2200000000000.0,4045200.0,2454.3,female,2.0,749.0,1644.0,1999.0
4532,25-34 years,Germany,2200000000000.0,6411800.0,2454.3,male,2.0,1132.0,1644.0,1999.0
4533,15-24 years,Germany,2200000000000.0,4669200.0,2454.3,male,2.0,595.0,1644.0,1999.0
4534,55-74 years,Germany,2200000000000.0,9734700.0,2454.3,female,2.0,1045.0,1644.0,1999.0
4535,35-54 years,Germany,2200000000000.0,11487800.0,2454.3,female,1.0,877.0,1644.0,1999.0
4536,25-34 years,Germany,2200000000000.0,6028800.0,2454.3,female,1.0,265.0,1644.0,1999.0
4537,15-24 years,Germany,2200000000000.0,4447600.0,2454.3,female,1.0,133.0,1644.0,1999.0
4538,5-14 years,Germany,2200000000000.0,4615600.0,2454.3,male,1.0,26.0,1644.0,1999.0
4539,5-14 years,Germany,2200000000000.0,4375300.0,2454.3,female,1.0,9.0,1644.0,1999.0
4540,75+ years,Germany,1950000000000.0,1738251.0,2154.3,male,7.0,1069.0,1644.0,2000.0
4541,55-74 years,Germany,1950000000000.0,8760853.0,2154.3,male,3.0,2528.0,1644.0,2000.0
4542,35-54 years,Germany,1950000000000.0,12201076.0,2154.3,male,3.0,2937.0,1644.0,2000.0
4543,75+ years,Germany,1950000000000.0,4115856.0,2154.3,female,2.0,698.0,1644.0,2000.0
4544,25-34 years,Germany,1950000000000.0,6118772.0,2154.3,male,2.0,1002.0,1644.0,2000.0
4545,15-24 years,Germany,1950000000000.0,4709057.0,2154.3,male,2.0,575.0,1644.0,2000.0
4546,55-74 years,Germany,1950000000000.0,9663487.0,2154.3,female,2.0,1020.0,1644.0,2000.0
4547,35-54 years,Germany,1950000000000.0,11760414.0,2154.3,female,1.0,834.0,1644.0,2000.0
4548,25-34 years,Germany,1950000000000.0,5783411.0,2154.3,female,1.0,240.0,1644.0,2000.0
4549,15-24 years,Germany,1950000000000.0,4500217.0,2154.3,female,1.0,137.0,1644.0,2000.0
4550,5-14 years,Germany,1950000000000.0,4562649.0,2154.3,male,1.0,25.0,1644.0,2000.0
4551,5-14 years,Germany,1950000000000.0,4328023.0,2154.3,female,1.0,8.0,1644.0,2000.0
4552,75+ years,Germany,1950000000000.0,1813475.0,2146.6,male,7.0,1106.0,1644.0,2001.0
4553,55-74 years,Germany,1950000000000.0,8745869.0,2146.6,male,3.0,2415.0,1644.0,2001.0
4554,35-54 years,Germany,1950000000000.0,12523074.0,2146.6,male,3.0,3060.0,1644.0,2001.0
4555,75+ years,Germany,1950000000000.0,4192492.0,2146.6,female,2.0,764.0,1644.0,2001.0
4556,25-34 years,Germany,1950000000000.0,5850255.0,2146.6,male,2.0,985.0,1644.0,2001.0
4557,15-24 years,Germany,1950000000000.0,4764237.0,2146.6,male,2.0,593.0,1644.0,2001.0
4558,55-74 years,Germany,1950000000000.0,9568028.0,2146.6,female,2.0,983.0,1644.0,2001.0
4559,35-54 years,Germany,1950000000000.0,12069849.0,2146.6,female,1.0,868.0,1644.0,2001.0
4560,25-34 years,Germany,1950000000000.0,5552605.0,2146.6,female,1.0,221.0,1644.0,2001.0
4561,15-24 years,Germany,1950000000000.0,4561925.0,2146.6,female,1.0,124.0,1644.0,2001.0
4562,5-14 years,Germany,1950000000000.0,4505958.0,2146.6,male,1.0,37.0,1644.0,2001.0
4563,5-14 years,Germany,1950000000000.0,4273747.0,2146.6,female,1.0,11.0,1644.0,2001.0
4564,75+ years,Germany,2080000000000.0,1898834.0,2307.5,male,7.0,1147.0,1644.0,2002.0
4565,55-74 years,Germany,2080000000000.0,8766453.0,2307.5,male,3.0,2354.0,1644.0,2002.0
4566,35-54 years,Germany,2080000000000.0,12777078.0,2307.5,male,3.0,3088.0,1644.0,2002.0
4567,75+ years,Germany,2080000000000.0,4251053.0,2307.5,female,2.0,773.0,1644.0,2002.0
4568,25-34 years,Germany,2080000000000.0,5614445.0,2307.5,male,2.0,903.0,1644.0,2002.0
4569,15-24 years,Germany,2080000000000.0,4828748.0,2307.5,male,2.0,609.0,1644.0,2002.0
4570,55-74 years,Germany,2080000000000.0,9531566.0,2307.5,female,2.0,1013.0,1644.0,2002.0
4571,35-54 years,Germany,2080000000000.0,12321464.0,2307.5,female,1.0,905.0,1644.0,2002.0
4572,25-34 years,Germany,2080000000000.0,5348715.0,2307.5,female,1.0,219.0,1644.0,2002.0
4573,15-24 years,Germany,2080000000000.0,4626561.0,2307.5,female,1.0,141.0,1644.0,2002.0
4574,5-14 years,Germany,2080000000000.0,4448685.0,2307.5,male,1.0,16.0,1644.0,2002.0
4575,5-14 years,Germany,2080000000000.0,4220169.0,2307.5,female,1.0,8.0,1644.0,2002.0
4576,75+ years,Germany,2510000000000.0,2000255.0,2806.8,male,6.0,1187.0,1644.0,2003.0
4577,55-74 years,Germany,2510000000000.0,8804362.0,2806.8,male,3.0,2416.0,1644.0,2003.0
4578,35-54 years,Germany,2510000000000.0,12961625.0,2806.8,male,3.0,3157.0,1644.0,2003.0
4579,75+ years,Germany,2510000000000.0,4301218.0,2806.8,female,2.0,775.0,1644.0,2003.0
4580,25-34 years,Germany,2510000000000.0,5393875.0,2806.8,male,2.0,868.0,1644.0,2003.0
4581,15-24 years,Germany,2510000000000.0,4883892.0,2806.8,male,2.0,537.0,1644.0,2003.0
4582,55-74 years,Germany,2510000000000.0,9534506.0,2806.8,female,1.0,925.0,1644.0,2003.0
4583,35-54 years,Germany,2510000000000.0,12507791.0,2806.8,female,1.0,887.0,1644.0,2003.0
4584,25-34 years,Germany,2510000000000.0,5161703.0,2806.8,female,1.0,225.0,1644.0,2003.0
4585,15-24 years,Germany,2510000000000.0,4683375.0,2806.8,female,1.0,155.0,1644.0,2003.0
4586,5-14 years,Germany,2510000000000.0,4373618.0,2806.8,male,1.0,17.0,1644.0,2003.0
4587,5-14 years,Germany,2510000000000.0,4150241.0,2806.8,female,1.0,6.0,1644.0,2003.0
4588,75+ years,Germany,2820000000000.0,2112661.0,3116.2,male,6.0,1178.0,1644.0,2004.0
4589,55-74 years,Germany,2820000000000.0,8860469.0,3116.2,male,3.0,2413.0,1644.0,2004.0
4590,35-54 years,Germany,2820000000000.0,13080225.0,3116.2,male,3.0,3001.0,1644.0,2004.0
4591,75+ years,Germany,2820000000000.0,4360252.0,3116.2,female,2.0,746.0,1644.0,2004.0
4592,25-34 years,Germany,2820000000000.0,5196875.0,3116.2,male,2.0,820.0,1644.0,2004.0
4593,15-24 years,Germany,2820000000000.0,4922745.0,3116.2,male,2.0,518.0,1644.0,2004.0
4594,55-74 years,Germany,2820000000000.0,9568085.0,3116.2,female,1.0,906.0,1644.0,2004.0
4595,35-54 years,Germany,2820000000000.0,12631907.0,3116.2,female,1.0,827.0,1644.0,2004.0
4596,25-34 years,Germany,2820000000000.0,5000272.0,3116.2,female,1.0,180.0,1644.0,2004.0
4597,15-24 years,Germany,2820000000000.0,4726195.0,3116.2,female,1.0,129.0,1644.0,2004.0
4598,5-14 years,Germany,2820000000000.0,4285546.0,3116.2,male,1.0,16.0,1644.0,2004.0
4599,5-14 years,Germany,2820000000000.0,4066582.0,3116.2,female,1.0,7.0,1644.0,2004.0
4600,75+ years,Germany,2860000000000.0,2225555.0,3159.0,male,6.0,1160.0,1644.0,2005.0
4601,55-74 years,Germany,2860000000000.0,8943091.0,3159.0,male,3.0,2269.0,1644.0,2005.0
4602,35-54 years,Germany,2860000000000.0,13137730.0,3159.0,male,3.0,2875.0,1644.0,2005.0
4603,75+ years,Germany,2860000000000.0,4422784.0,3159.0,female,2.0,664.0,1644.0,2005.0
4604,25-34 years,Germany,2860000000000.0,5056621.0,3159.0,male,2.0,730.0,1644.0,2005.0
4605,55-74 years,Germany,2860000000000.0,9632657.0,3159.0,female,1.0,939.0,1644.0,2005.0
4606,15-24 years,Germany,2860000000000.0,4939294.0,3159.0,male,1.0,479.0,1644.0,2005.0
4607,35-54 years,Germany,2860000000000.0,12685901.0,3159.0,female,1.0,840.0,1644.0,2005.0
4608,25-34 years,Germany,2860000000000.0,4889216.0,3159.0,female,1.0,171.0,1644.0,2005.0
4609,15-24 years,Germany,2860000000000.0,4744626.0,3159.0,female,1.0,117.0,1644.0,2005.0
4610,5-14 years,Germany,2860000000000.0,4194004.0,3159.0,male,1.0,18.0,1644.0,2005.0
4611,5-14 years,Germany,2860000000000.0,3979775.0,3159.0,female,1.0,8.0,1644.0,2005.0
4612,75+ years,Germany,3000000000000.0,2328668.0,3224.8,male,5.0,1160.0,1644.0,2006.0
4613,55-74 years,Germany,3000000000000.0,9032770.0,3224.8,male,3.0,2314.0,1644.0,2006.0
4614,35-54 years,Germany,3000000000000.0,13148811.0,3224.8,male,3.0,2653.0,1644.0,2006.0
4615,75+ years,Germany,3000000000000.0,4471494.0,3224.8,female,2.0,611.0,1644.0,2006.0
4616,25-34 years,Germany,3000000000000.0,4963413.0,3224.8,male,2.0,629.0,1644.0,2006.0
4617,15-24 years,Germany,3000000000000.0,4922196.0,3224.8,male,1.0,455.0,1644.0,2006.0
4618,55-74 years,Germany,3000000000000.0,9713785.0,3224.8,female,1.0,826.0,1644.0,2006.0
4619,35-54 years,Germany,3000000000000.0,12694086.0,3224.8,female,1.0,832.0,1644.0,2006.0
4620,25-34 years,Germany,3000000000000.0,4819150.0,3224.8,female,1.0,154.0,1644.0,2006.0
4621,15-24 years,Germany,3000000000000.0,4727172.0,3224.8,female,1.0,112.0,1644.0,2006.0
4622,5-14 years,Germany,3000000000000.0,4107557.0,3224.8,male,1.0,20.0,1644.0,2006.0
4623,5-14 years,Germany,3000000000000.0,3899892.0,3224.8,female,1.0,9.0,1644.0,2006.0
4624,75+ years,Germany,3440000000000.0,2417463.0,3571.2,male,5.0,1143.0,1644.0,2007.0
4625,55-74 years,Germany,3440000000000.0,9135373.0,3571.2,male,3.0,2213.0,1644.0,2007.0
4626,35-54 years,Germany,3440000000000.0,13116847.0,3571.2,male,2.0,2539.0,1644.0,2007.0
4627,25-34 years,Germany,3440000000000.0,4913538.0,3571.2,male,2.0,654.0,1644.0,2007.0
4628,75+ years,Germany,3440000000000.0,4503136.0,3571.2,female,2.0,595.0,1644.0,2007.0
4629,15-24 years,Germany,3440000000000.0,4875778.0,3571.2,male,1.0,448.0,1644.0,2007.0
4630,55-74 years,Germany,3440000000000.0,9816096.0,3571.2,female,1.0,796.0,1644.0,2007.0
4631,35-54 years,Germany,3440000000000.0,12662132.0,3571.2,female,1.0,742.0,1644.0,2007.0
4632,25-34 years,Germany,3440000000000.0,4782312.0,3571.2,female,1.0,145.0,1644.0,2007.0
4633,15-24 years,Germany,3440000000000.0,4678848.0,3571.2,female,1.0,110.0,1644.0,2007.0
